# 2021, ENDFBVIII DD, Converted to JSON by NDS/IAEA
    0    1    0  6.1390000E+02  6.0000000E-01  1.0000000E+00    1    1    1
  3.0137000E+05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  7.8234700E+05  1.0000000E+00  1.0000000E+00  0.0000000E+00
    1    3    0  3.8878960E+08  6.3115200E+05  2.9901400E+00    1    1    4
  5.6900000E+03  4.0000000E+01  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.8590000E+04  2.0000000E+00  1.0000000E+00  0.0000000E+00
    1    4    0  9.9065200E-23  1.9382300E-23  3.9932060E+00    1    0    5
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8803900E+06  0.0000000E+00
  5.0000000E+00  0.0000000E+00  2.8803900E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    1    5    0  7.9947300E-23  2.9454200E-23  4.9920560E+00    1    0    6
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0000000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  2.0000000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    1    6    0  2.8481200E-22  7.1203100E-23  5.9930140E+00    1    0    7
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.0000000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  9.0000000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    1    7    0  2.3000000E-23  6.0000000E-25  6.9921630E+00    1    0    8
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0740000E+05  0.0000000E+00
  5.5000000E+00  0.0000000E+00  1.0740000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    2    5    0  7.5950000E-22  2.5316600E-23  4.9691660E+00    1    0   11
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.9000000E+05  0.0000000E+00
  4.0000000E+00  0.0000000E+00  8.9000000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    2    6    0  8.0670000E-01  1.0000000E-04  5.9671840E+00    1    1   12
  1.5676200E+06  5.4000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  3.5078000E+06  1.1000000E+03  1.0000000E+00  0.0000000E+00
    2    7    0  3.0380000E-21  4.0506600E-22  6.9676470E+00    1    0   13
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.0300000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  4.0300000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    2    8    0  1.1910000E-01  1.2000000E-03  7.9649070E+00    2    2   14
  4.3621360E+06  3.5348590E+05  8.2320000E+05  9.8003600E+03  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.0651000E+07  7.0000000E+03  8.4000000E-01  1.0000000E-02
  1.5000000E+00  0.0000000E+00  8.6185900E+06  7.0000000E+03  1.6000000E-01  1.0000000E-02
    2    9    0  7.0000000E-21  4.0000000E-21  8.9662580E+00    1    0   15
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  1.0000000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    2   10    0  1.5190000E-21  1.0126600E-21  9.9660440E+00    1    0   16
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.5768000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  9.5768000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    3    4    0  7.5572100E-23  0.0000000E+00  3.9925900E+00    1    0   17
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1030000E+06  0.0000000E+00
  7.0000000E+00  0.0000000E+00  3.1030000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    3    5    0  3.0686800E-22  0.0000000E+00  4.9694780E+00    1    0   18
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9650000E+06  0.0000000E+00
  4.0000000E+00  0.0000000E+00  1.9650000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    3    8    0  8.3800000E-01  6.0000000E-03  7.9535700E+00    1    2   21
  6.2046200E+06  1.4446800E+04  3.2983100E+04  3.2983100E+03  3.1252500E+06  3.0000400E+04
  1.4000000E+00  0.0000000E+00  1.6097000E+07  1.0000000E+03  1.0000000E+00  0.0000000E+00
    3    9    0  1.7830000E-01  4.0000000E-04  8.9492500E+00    2    1   22
  5.6962500E+06  4.0456600E+05  2.9895700E+04  2.9895700E+03  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.3606000E+07  2.0000000E+03  5.0500000E-01  5.0000000E-02
  1.5000000E+00  0.0000000E+00  1.1941000E+07  3.0000000E+03  4.9500000E-01  5.0000000E-02
    3   10    0  2.0000000E-21  0.0000000E+00  9.9492720E+00    1    0   23
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6400000E+04  0.0000000E+00
  5.0000000E+00  0.0000000E+00  2.6400000E+04  0.0000000E+00  1.0000000E+00  0.0000000E+00
    3   11    0  8.5900000E-03  1.4000000E-04  1.0948930E+01    1    0   24
  6.8503330E+06  0.0000000E+00  6.8503330E+06  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  2.0551250E+07  0.0000000E+00  1.0000000E+00  0.0000000E+00
    3   12    0  1.0000000E-08  0.0000000E+00  1.1950230E+01    1    0   25
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2000000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  1.2000000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    4    5    0  1.0000000E-09  0.0000000E+00  4.9974870E+00    1    0   26
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5270000E+06  0.0000000E+00
  7.0000000E+00  0.0000000E+00  4.5270000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    4    6    0  4.9532600E-21  3.2303800E-22  5.9680140E+00    1    0   27
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3720000E+06  0.0000000E+00
  7.7000000E+00  0.0000000E+00  1.3720000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    4    7    0  4.5982080E+06  5.1840000E+03  6.9566510E+00    1    2   28
  0.0000000E+00  0.0000000E+00  4.9861810E+04  1.9104150E+02  0.0000000E+00  0.0000000E+00
  2.0000000E+00  0.0000000E+00  8.6181500E+05  1.8000000E+01  1.0000000E+00  0.0000000E+00
    4    8    0  8.1813200E-17  3.6720500E-18  7.9365360E+00    1    0   29
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.1840000E+04  0.0000000E+00
  4.0000000E+00  0.0000000E+00  9.1840000E+04  0.0000000E+00  1.0000000E+00  0.0000000E+00
    4   10    0  4.7652000E+13  1.8934600E+12  9.9275130E+00    1    1   31
  2.0256000E+05  2.5000000E+02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  5.5600000E+05  6.0000000E+02  1.0000000E+00  0.0000000E+00
    4   11    0  1.3810000E+01  8.0000000E-02  1.0926980E+01    2    0   32
  3.7395330E+06  0.0000000E+00  3.7395330E+06  0.0000000E+00  2.2049930E+04  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.1509240E+07  0.0000000E+00  9.6900000E-01  0.0000000E+00
  1.4000000E+00  0.0000000E+00  2.8451530E+06  0.0000000E+00  3.1000000E-02  0.0000000E+00
    4   12    0  2.1300000E-02  1.0000000E-04  1.1923600E+01    1    1   33
  5.6149000E+06  2.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.1708000E+07  4.0000000E+03  1.0000000E+00  0.0000000E+00
    4   13    0  2.7000000E-21  1.8000000E-21  1.2923710E+01    1    0   34
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0000000E+05  0.0000000E+00
  5.0000000E+00  0.0000000E+00  1.0000000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    4   14    0  4.3500000E-03  1.7000000E-04  1.3922260E+01    3    0   35
  3.9932820E+06  0.0000000E+00  3.9932820E+06  0.0000000E+00  3.3113660E+06  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.6290820E+07  0.0000000E+00  1.4000000E-01  0.0000000E+00
  1.5000000E+00  0.0000000E+00  1.5321020E+07  0.0000000E+00  8.1000000E-01  0.0000000E+00
  1.5500000E+00  0.0000000E+00  1.0442960E+07  0.0000000E+00  5.0000000E-02  0.0000000E+00
    4   15    0  2.0000000E-07  0.0000000E+00  1.4924140E+01    1    0   36
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7720000E+06  0.0000000E+00
  5.0000000E+00  0.0000000E+00  1.7720000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    4   16    0  2.0000000E-07  0.0000000E+00  1.5923940E+01    1    0   37
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5810000E+06  0.0000000E+00
  5.5000000E+00  0.0000000E+00  1.5810000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    5    6    0  1.0000000E-09  0.0000000E+00  5.9948650E+00    1    0   38
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.4190000E+06  0.0000000E+00
  7.7000000E+00  0.0000000E+00  7.4190000E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    5    7    0  3.2550000E-22  4.6500000E-23  6.9695280E+00    1    0   39
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2066400E+06  0.0000000E+00
  7.0000000E+00  0.0000000E+00  2.2066400E+06  0.0000000E+00  1.0000000E+00  0.0000000E+00
    5    8    0  7.7000000E-01  3.0000000E-03  7.9556720E+00    1    0   40
  4.5179360E+06  0.0000000E+00  4.5179360E+06  0.0000000E+00  4.5179360E+06  0.0000000E+00
  2.4000000E+00  0.0000000E+00  1.8071740E+07  0.0000000E+00  1.0000000E+00  0.0000000E+00
    5    9    0  8.4388800E-19  3.2817900E-19  8.9359000E+00    1    0   41
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8583000E+05  0.0000000E+00
  7.0000000E+00  0.0000000E+00  1.8583000E+05  0.0000000E+00  1.0000000E+00  0.0000000E+00
    5   12    0  2.0200000E-02  2.0000000E-05  1.1911140E+01    1    4   44
  6.3522460E+06  2.1000330E+04  5.4587760E+04  2.2190160E+03  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.3368900E+07  1.4000000E+03  1.0000000E+00  0.0000000E+00
    5   13    0  1.7360000E-02  1.6000000E-04  1.2905950E+01    1    4   45
  6.3528610E+06  6.7924440E+04  3.2535580E+05  3.3005770E+04  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.3437200E+07  1.1000000E+03  1.0000000E+00  0.0000000E+00
    5   14    0  1.2500000E-02  5.0000000E-04  1.3904920E+01    1    2   46
  7.0847350E+06  5.6981020E+05  5.9362850E+06  2.2628980E+05  0.0000000E+00  0.0000000E+00
  1.0000000E+00  0.0000000E+00  2.0644000E+07  2.1000000E+04  1.0000000E+00  0.0000000E+00
    5   15    0  9.9300000E-03  7.0000000E-05  1.4901980E+01    3    0   47
  4.5756840E+06  0.0000000E+00  4.5756840E+06  0.0000000E+00  4.1938670E+06  0.0000000E+00
  1.0000000E+00  0.0000000E+00  1.9090840E+07  0.0000000E+00  6.0000000E-02  0.0000000E+00
  1.5000000E+00  0.0000000E+00  1.7881070E+07  0.0000000E+00  9.3600000E-01  0.0000000E+00
  1.5500000E+00  0.0000000E+00  9.6963420E+06  0.0000000E+00  4.0000000E-03  0.0000000E+00
    5   16    0  1.9000000E-10  0.0000000E+00  1.5902020E+01    1    0   48
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.5000000E+04  0.0000000E+00
  5.0000000E+00  0.0000000E+00  8.5000000E+04  0.0000000E+00  1.0000000E+00  0.0000000E+00
    5   17    0  5.0800000E-03  5.0000000E-05  1.6900550E+01    5    0   49
  5.6327880E+06  0.0000000E+00  5.6327880E+06  0.0000000E+00  4.5555000E+06  0.0000000E+00
  1.0000000E+00  0.0000000E+00  2.2738580E+07  0.0000000E+00  2.2100000E-01  0.0000000E+00
  1.5000000E+00  0.0000000E+00  2.2005370E+07  0.0000000E+00  6.3000000E-01  0.0000000E+00
