    1    1  0     2.7199e-05
    1    2  0     8.3122e-06
    1    3  0     1.1859e-04
    2    3  0     0.0000e+00
    2    4  0     1.8238e-03
    2    6  0     2.5468e-05
    2    8  0     4.7611e-07
    3    6  0     1.1196e-06
    3    7  0     3.4734e-08
    3    8  0     2.0930e-08
    3    9  0     2.4720e-08
    4    7  0     5.6092e-07
    4    8  0     3.3800e-07
    4    9  0     3.9921e-07
    4   10  0     3.9921e-07
   23   66  0     8.5766e-19
   24   66  0     3.4728e-14
   24   67  0     4.7023e-15
   24   68  0     1.7759e-16
   24   69  0     1.5480e-18
   24   70  0     0.0000e+00
   25   66  0     7.2690e-12
   25   67  0     7.0488e-12
   25   68  0     9.8967e-13
   25   69  0     5.9952e-14
   25   70  0     2.9149e-15
   25   71  0     0.0000e+00
   25   72  0     4.7383e-18
   25   73  0     1.1733e-20
   26   66  0     3.7548e-10
   26   67  0     4.6362e-10
   26   68  0     3.3751e-10
   26   69  0     7.1090e-11
   26   70  0     1.9982e-11
   26   71  0     3.7212e-12
   26   72  0     4.6849e-13
   26   73  0     7.5479e-15
   26   74  0     0.0000e+00
   26   75  0     1.6889e-17
   26   76  0     0.0000e+00
   27   66  0     2.7163e-10
   27   67  0     2.2862e-09
   27   68  0     2.1359e-09
   27   68  1     9.9816e-10
   27   69  0     3.5490e-09
   27   70  0     1.0113e-09
   27   70  1     5.8356e-10
   27   71  0     1.2329e-09
   27   72  0     3.9810e-10
   27   73  0     9.3302e-11
   27   74  0     1.9356e-11
   27   75  0     2.8669e-12
   27   76  0     2.4116e-13
   27   77  0     1.0181e-14
   27   78  0     1.9797e-16
   28   66  0     6.7599e-11
   28   67  0     8.4367e-10
   28   68  0     3.5805e-09
   28   69  0     7.4974e-09
   28   69  1     2.8884e-09
   28   70  0     2.9569e-08
   28   71  0     5.3563e-08
   28   72  0     1.2461e-07
   28   73  0     2.0170e-08
   28   74  0     9.1134e-09
   28   75  0     1.2628e-08
   28   76  0     3.3039e-09
   28   77  0     9.0229e-10
   28   78  0     1.0963e-10
   28   79  0     0.0000e+00
   28   80  0     5.6890e-15
   28   81  0     0.0000e+00
   28   82  0     0.0000e+00
   29   66  0     8.4024e-14
   29   67  0     9.9114e-12
   29   68  0     8.8687e-11
   29   68  1     1.8987e-11
   29   69  0     1.6828e-09
   29   70  0     2.7053e-09
   29   70  1     1.4212e-09
   29   70  2     5.1012e-10
   29   71  0     2.7420e-08
   29   72  0     9.0565e-08
   29   73  0     7.2367e-07
   29   74  0     2.7369e-07
   29   75  0     8.9212e-07
   29   76  0     1.9855e-07
   29   76  1     9.5156e-08
   29   77  0     3.0154e-07
   29   78  0     1.9257e-07
   29   79  0     1.1813e-08
   29   80  0     3.7403e-10
   29   81  0     0.0000e+00
   29   82  0     5.3706e-12
   29   83  0     2.9160e-15
   29   84  0     0.0000e+00
   30   66  0     2.2659e-17
   30   67  0     5.7355e-15
   30   68  0     2.5281e-13
   30   69  0     4.9552e-12
   30   69  1     8.4235e-12
   30   70  0     3.8439e-10
   30   71  0     2.7189e-10
   30   71  1     1.3139e-09
   30   72  0     4.9080e-08
   30   73  0     5.8645e-08
   30   73  1     7.4794e-08
   30   74  0     3.0409e-06
   30   75  0     8.8495e-06
   30   76  0     2.6450e-05
   30   77  0     2.3917e-05
   30   77  1     3.2562e-06
   30   78  0     3.4088e-05
   30   79  0     6.0171e-06
   30   80  0     3.4831e-06
   30   81  0     2.0658e-07
   30   82  0     8.9908e-08
   30   83  0     3.6474e-10
   30   84  0     2.7546e-11
