    1    1  0     2.7464e-05
    1    2  0     8.3931e-06
    1    3  0     1.1974e-04
    2    3  0     0.0000e+00
    2    4  0     1.9943e-03
    2    6  0     2.7849e-05
    2    8  0     5.2062e-07
    3    6  0     2.0526e-06
    3    7  0     6.3679e-08
    3    8  0     3.8372e-08
    3    9  0     4.5320e-08
    4    7  0     7.3281e-07
    4    8  0     4.4158e-07
    4    9  0     5.2154e-07
    4   10  0     5.2154e-07
   23   66  0     0.0000e+00
   24   66  0     7.1142e-15
   24   67  0     2.0081e-16
   24   68  0     0.0000e+00
   24   69  0     1.5871e-18
   24   70  0     0.0000e+00
   25   66  0     4.5092e-12
   25   67  0     6.9067e-13
   25   68  0     2.2167e-13
   25   69  0     4.6153e-14
   25   70  0     0.0000e+00
   25   71  0     0.0000e+00
   25   72  0     1.2255e-18
   25   73  0     0.0000e+00
   26   66  0     3.6402e-10
   26   67  0     1.3222e-10
   26   68  0     1.4386e-10
   26   69  0     6.3089e-11
   26   70  0     1.0186e-11
   26   71  0     9.0692e-13
   26   72  0     9.3704e-14
   26   73  0     0.0000e+00
   26   74  0     0.0000e+00
   26   75  0     0.0000e+00
   26   76  0     0.0000e+00
   27   66  0     1.1492e-09
   27   67  0     1.8735e-09
   27   68  0     1.4974e-09
   27   68  1     1.5627e-09
   27   69  0     5.4396e-09
   27   70  0     1.4650e-09
   27   70  1     2.0862e-09
   27   71  0     9.9172e-10
   27   72  0     3.2634e-10
   27   73  0     2.4469e-11
   27   74  0     3.6903e-12
   27   75  0     4.0242e-13
   27   76  0     6.7256e-15
   27   77  0     1.7559e-16
   27   78  0     0.0000e+00
   28   66  0     6.7859e-10
   28   67  0     2.2846e-09
   28   68  0     1.1577e-08
   28   69  0     2.6928e-08
   28   69  1     9.1400e-09
   28   70  0     7.1412e-08
   28   71  0     5.7578e-08
   28   72  0     5.6737e-08
   28   73  0     1.8073e-08
   28   74  0     7.4161e-09
   28   75  0     2.1433e-09
   28   76  0     1.4850e-10
   28   77  0     1.0814e-11
   28   78  0     8.5693e-13
   28   79  0     2.9661e-14
   28   80  0     0.0000e+00
   28   81  0     0.0000e+00
   28   82  0     0.0000e+00
   29   66  0     1.1913e-11
   29   67  0     1.8439e-10
   29   68  0     4.1265e-10
   29   68  1     9.6745e-10
   29   69  0     1.6669e-08
   29   70  0     2.6993e-09
   29   70  1     1.0716e-07
   29   70  2     0.0000e+00
