   28   68  0     5.8825e-12
   28   69  0     1.0563e-07
   28   70  0     1.7796e-06
   28   71  0     1.7200e-06
   28   71  1     3.6726e-07
   28   72  0     7.4570e-07
   29   68  0     0.0000e+00
   29   69  0     0.0000e+00
   29   70  0     0.0000e+00
   29   71  0     2.2293e-07
   29   72  0     3.9180e-06
   29   73  0     3.5460e-06
   29   74  0     2.6141e-06
   29   75  0     2.2152e-06
   29   76  0     7.7029e-07
   29   76  1     3.2860e-07
   29   77  0     3.5961e-07
   30   68  0     0.0000e+00
   30   69  0     0.0000e+00
   30   70  0     0.0000e+00
   30   71  0     5.8398e-09
   30   71  1     3.3577e-08
   30   72  0     2.3660e-06
   30   73  0     3.0783e-06
   30   73  1     4.0887e-06
   30   73  2     7.3123e-06
   30   74  0     3.4682e-05
   30   75  0     5.9299e-05
   30   76  0     1.0889e-04
   30   77  0     4.7625e-05
   30   77  1     6.1945e-06
   30   78  0     2.9299e-05
   30   79  0     1.0959e-05
   30   80  0     2.5257e-06
   30   81  0     6.6915e-08
   31   69  0     0.0000e+00
   31   71  0     0.0000e+00
   31   72  0     0.0000e+00
   31   72  1     0.0000e+00
   31   73  0     4.5752e-09
   31   74  0     5.6331e-07
   31   74  1     1.4460e-07
   31   75  0     9.0599e-06
   31   76  0     5.1166e-05
   31   77  0     1.4679e-04
   31   78  0     1.7188e-04
   31   79  0     1.6126e-04
   31   80  0     1.1585e-04
   31   81  0     4.5795e-05
   31   82  0     8.6793e-06
   31   83  0     2.7103e-06
   31   84  0     2.0656e-07
   32   72  0     0.0000e+00
   32   73  0     0.0000e+00
   32   73  1     0.0000e+00
   32   74  0     0.0000e+00
   32   75  0     1.4111e-08
   32   75  1     3.8259e-08
   32   76  0     8.6184e-06
   32   77  0     6.4925e-05
   32   77  1     9.7843e-06
   32   78  0     2.9590e-04
   32   79  0     2.7948e-04
   32   79  1     4.9497e-04
   32   80  0     1.3134e-03
   32   81  0     1.2954e-03
   32   81  1     1.9672e-04
   32   82  0     1.3084e-03
   32   83  0     5.6753e-04
   32   84  0     1.2840e-04
   32   85  0     2.1192e-05
   32   86  0     5.3523e-06
   32   87  0     3.6445e-07
   33   75  0     0.0000e+00
   33   77  0     1.6591e-08
   33   78  0     2.9208e-06
   33   79  0     3.2159e-05
   33   80  0     2.0675e-04
   33   81  0     7.8617e-04
   33   82  0     7.9335e-04
   33   82  1     1.5200e-03
   33   83  0     2.4251e-03
   33   84  0     2.1929e-03
   33   85  0     9.7008e-04
   33   86  0     3.3558e-04
   33   87  0     1.3103e-04
   33   88  0     2.3661e-05
   33   89  0     4.7623e-06
   33   90  0     3.0310e-07
   34   77  0     0.0000e+00
   34   77  1     0.0000e+00
   34   78  0     0.0000e+00
   34   79  0     2.1717e-08
   34   79  1     2.9209e-09
   34   80  0     6.9605e-06
   34   81  0     2.6354e-05
   34   81  1     5.9094e-05
   34   82  0     8.6778e-04
   34   83  0     2.3727e-03
   34   83  1     7.0106e-04
   34   84  0     9.0627e-03
   34   85  0     1.3197e-02
   34   86  0     1.1369e-02
   34   87  0     5.7963e-03
   34   88  0     2.9479e-03
   34   89  0     5.8221e-04
   34   90  0     2.0707e-04
   34   91  0     2.1610e-05
   34   92  0     6.0211e-06
   34   93  0     3.2971e-07
   35   79  0     0.0000e+00
   35   81  0     5.7131e-11
   35   82  0     8.8756e-07
   35   82  1     5.2619e-07
   35   83  0     3.5768e-05
   35   84  0     1.6575e-04
   35   84  1     2.5925e-04
   35   85  0     2.2181e-03
   35   86  0     6.5851e-03
   35   87  0     1.4473e-02
   35   88  0     1.1656e-02
   35   89  0     8.5482e-03
   35   90  0     3.2816e-03
   35   91  0     1.5425e-03
   35   92  0     3.5546e-04
   35   93  0     1.3266e-04
   35   94  0     1.1727e-05
   35   95  0     2.3954e-06
   36   82  0     0.0000e+00
   36   83  0     0.0000e+00
   36   83  1     0.0000e+00
   36   84  0     1.7613e-06
   36   85  0     4.6420e-05
   36   85  1     8.8724e-06
   36   86  0     1.0902e-03
   36   87  0     5.7023e-03
   36   88  0     1.8798e-02
   36   89  0     3.1798e-02
   36   90  0     3.5715e-02
   36   91  0     3.1823e-02
   36   92  0     1.3904e-02
   36   93  0     9.1173e-03
   36   94  0     1.4777e-03
   36   95  0     6.2482e-04
   36   96  0     1.0581e-04
   36   97  0     7.9338e-06
   36   98  0     1.9541e-06
   37   85  0     0.0000e+00
   37   86  0     9.1228e-08
   37   86  1     1.4103e-07
   37   87  0     2.4997e-05
   37   88  0     3.1917e-04
   37   89  0     2.1650e-03
   37   90  0     4.0127e-03
   37   90  1     4.3129e-03
   37   91  0     1.9866e-02
   37   92  0     2.6382e-02
   37   93  0     2.3167e-02
   37   94  0     1.3420e-02
   37   95  0     8.1220e-03
   37   96  0     1.8980e-03
   37   97  0     8.1619e-04
   37   98  0     7.7108e-05
   37   98  1     6.5452e-05
   37   99  0     3.5522e-05
   37  100  0     3.9873e-06
   37  101  0     6.9599e-07
   38   86  0     0.0000e+00
   38   88  0     2.8938e-07
   38   89  0     2.2245e-05
   38   90  0     4.0646e-04
   38   91  0     2.8898e-03
   38   92  0     1.4378e-02
   38   93  0     3.7247e-02
   38   94  0     4.6457e-02
   38   95  0     4.3627e-02
   38   96  0     3.1608e-02
   38   97  0     1.7751e-02
   38   98  0     8.3458e-03
   38   99  0     1.8659e-03
   38  100  0     5.6058e-04
   38  101  0     1.5402e-04
   38  102  0     2.8312e-05
   38  103  0     3.2500e-06
   38  104  0     5.3042e-07
   39   89  0     0.0000e+00
   39   89  1     0.0000e+00
   39   90  0     1.1103e-08
   39   90  1     8.2533e-09
   39   91  0     7.0863e-07
   39   91  1     2.3408e-06
   39   92  0     9.5572e-05
   39   93  0     2.2743e-04
   39   93  1     4.9647e-04
   39   94  0     4.0838e-03
   39   95  0     1.2228e-02
   39   96  0     2.0493e-02
   39   96  1     3.2050e-03
   39   97  0     3.5371e-03
   39   97  1     1.4487e-02
   39   97  2     6.3455e-03
   39   98  0     1.4345e-02
   39   98  1     3.7154e-03
   39   99  0     1.6218e-02
   39  100  0     4.2601e-03
   39  100  1     3.3508e-04
   39  101  0     2.5639e-03
   39  102  0     7.0806e-04
   39  102  1     6.6303e-05
   39  103  0     2.6253e-04
   39  104  0     4.0433e-05
   39  105  0     7.1825e-06
   40   90  0     0.0000e+00
